reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,clean_content
09fb0745-787c-43c0-a0de-d38959265c07,Restu Wijaksono,https://play-lh.googleusercontent.com/a-/ALV-UjVmjS1KVITGOH4_eie0FG4qEFVItQbb3Rd6mmJBhHfEKOIFsuPd,sangat mudah pesan tiket nonton,5,0,3.2.1,2023-09-02 11:13:41,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Rina",2023-09-03 02:16:51,3.2.1,positif,mudah pesan tiket nonton
e7bdbc8a-4e05-494c-80c7-aa0b7c4212f8,Muklis Prayoga,https://play-lh.googleusercontent.com/a/ACg8ocI0U3r_RJtQ5KyLbNF3ECR6YquYEydb7X4dIu4BKpUlfflCiw=mo,Aplikasi ini sangat membantu kita bisa pesan tiket lewat aplikasi,5,1,3.2.1,2023-09-02 05:01:03,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih /Bella",2023-09-02 05:55:05,3.2.1,positif,aplikasi bantu pesan tiket lewat aplikasi
28a15788-f42f-4a7e-9721-210a43bbfcf8,rafi nendy,https://play-lh.googleusercontent.com/a-/ALV-UjWJNIDgqbXFcx8VbYyxHxoK4dcLyenVfgf4w6cJtWOTi8Dx6xDi,Bagus gak pake ribet,5,0,3.2.1,2023-09-01 09:58:49,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-09-01 10:04:19,3.2.1,positif,bagus gak pake ribet
8b7cb6d8-d6c2-42b1-a7b5-939fd22fef09,Tania Achiever,https://play-lh.googleusercontent.com/a-/ALV-UjWw-fLXc48KCvbLXqOnidHCpy72fRwHe0sirJOI9nFhpxrncjkO,nice banget dehh sukaaa,5,0,3.2.0,2023-08-31 13:56:58,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-31 14:01:46,3.2.0,positif,nice banget dehh sukaaa
fd0a562a-fee3-4db5-a76d-819b71d613ae,Riska Yuliana Ridwan,https://play-lh.googleusercontent.com/a/ACg8ocIzBR1qQ7b_nr1-gNZ-0taizRPG6-XjEejccxkSbHjNp-EemQo=mo,Apk ini sangat membantu saya melihat jadwal terupdate film yang sedang tayang di berbagai daerah. Pemesanan dan transaksi tiketnya juga sangat mudah.,5,7,3.2.1,2023-08-31 05:14:31,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-31 05:17:18,3.2.1,positif,apk bantu lihat jadwal terupdate film tayang bagai daerah mesan transaksi tiket juga mudah
e73d5b01-6105-4a1d-9f82-a768c63e8f53,Pieter Tani,https://play-lh.googleusercontent.com/a-/ALV-UjWIM7WIivdDqVRKQR1wBy66h2m5ApTUqtpErIX7AmEz_yd_UQ2t,Omg,5,0,,2023-08-30 14:00:20,"Hi TIX Hunter, thank you for your review. And hopefully, TIX ID can be your favorite choice to buy movie tickets at your favorite cinema. If you have any questions, please contact our Customer Service e-mail at help@tix.id. Thank you/Bagas",2023-08-30 14:06:45,,positif,omg
4c6721e5-5190-4ec8-bfb7-58f04e2ab7b9,Siti Zuhrotul Khoiroh,https://play-lh.googleusercontent.com/a-/ALV-UjVnTqC6TR4iFaXouXARWdC_ZsUwSlv630z9kX1VCNewkt_J2vGS,suka pake aplikasi ini,5,0,3.2.0,2023-08-30 05:57:14,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-30 05:59:41,3.2.0,positif,suka pake aplikasi
4410a54a-802b-4993-9084-9c730d826ae1,Nur Sholeh,https://play-lh.googleusercontent.com/a-/ALV-UjXtjrge4n6YBcnl6fQKoBjuvkeWHUtKtT_uSgVs-UAFFbRRCmyV,Respon bagus,5,0,3.2.1,2023-08-29 11:53:56,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-29 12:02:33,3.2.1,positif,respon bagus
9ccce954-0600-4f71-bf5d-cce7e10ec0ab,Michael Riswandha,https://play-lh.googleusercontent.com/a-/ALV-UjXRUuXQcyI-TL5ivOTBTA7ssk2_3cJINwx6CFTBp_GSVvOED6k,Aplikasi bagus dan mantap,5,0,,2023-08-28 07:19:24,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-28 07:21:12,,positif,aplikasi bagus mantap
b6d1df02-2a79-4ae3-a35a-e664f772fbce,gregoriusroy gantang,https://play-lh.googleusercontent.com/a-/ALV-UjWgD_PPaooPjwTL5doCBo3p0ozoLRMAQrkODR0_shx1rqI8dcc,Mempermudah untuk memilih waktu dan jam nonton,5,0,,2023-08-28 06:15:39,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-28 06:18:48,,positif,mudah pilih waktu jam nonton
54a0d5e9-abe3-4aae-9064-6630abf0bafc,alvianpratama24,https://play-lh.googleusercontent.com/a-/ALV-UjX9OqKNzsaSpyc2qBQk7pCP8NWWtWvulqrLzT2JfNva7RX-Xx0,"Kapok sihh jujur pake aplikasi ini , saya punya saldo sisa 31.000 jdi kepotong jadi 2.000🙏",1,0,3.2.1,2023-08-28 05:00:44,"Dear TIX Hunter, untuk permasalahan saldo DANA Anda, dapat langsung menghubungi Customer Service DANA melalui nomor telepon call center (021) 1500 445 atau Email: help@dana.id. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-28 05:03:47,3.2.1,negatif,kapok sihh jujur pake aplikasi punya saldo sisa jdi potong jadi
0a7d72b4-fd31-4e1d-a94f-560b0801749b,Azka Raihan Nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjXnuek4g4oEUbUTj9kxZl7wYoRzHYdNauplg-sEjlMT5LpJz0M5,ok siiplah cheklist bayar selesai,5,0,3.1.1,2023-08-28 01:49:04,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-28 02:24:24,3.1.1,positif,ok siiplah cheklist bayar selesai
274f229e-0ce0-4c31-a25d-ccf4faded813,I Putu Adi Surya Andika,https://play-lh.googleusercontent.com/a-/ALV-UjXEKrefG_sndz3TrrSTSW_tW1p8_fasuUX-VTBlkKWXURef-uaz,Sangat membantu 👍,5,0,3.2.0,2023-08-27 11:13:55,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-28 02:07:24,3.2.0,positif,bantu
d5a72946-368f-46d6-90f7-d466448f5782,Yani Baelah,https://play-lh.googleusercontent.com/a/ACg8ocKUzmbsWCitpoCmdJnS8KD5JmT1uXNpCnmNlUJynaGSe2awWw=mo,Madsuhan,5,0,,2023-08-27 06:22:16,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-27 06:48:48,,positif,madsuhan
0d15713a-5b97-4fae-ab06-2f80ba9589af,rezky yulianty,https://play-lh.googleusercontent.com/a/ACg8ocISTQ4NzMYJNBU99nm0SyNJBcFEXI35AlHNmftRxqiSUMEeQQ=mo,kok sekarang ga bisa buka trailer nya di yuotube yaaa kan mau liat dulu trailer nya.. sekarang eror tolong perbaiki,2,3,3.2.1,2023-08-26 05:44:37,"Hi TIX Hunter, mohon maaf atas ketidaknyamanannya. Untuk hal tersebut, mohon berkenan update aplikasi TIX ID Anda ke versi terbaru lalu lakukan clear cache memory atau restart smartphone Anda. Jika masih terkendala, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id (mailto:help@tix.id). Terima kasih/Bagas",2023-08-26 06:03:51,3.2.1,negatif,kok sekarang buka trailer yuotube yaaa kan mau liat dulu trailer sekarang eror tolong baik
3c8a2ef2-e8f6-4910-900b-c194ea5bed19,siregar _chotech,https://play-lh.googleusercontent.com/a-/ALV-UjXXlFLayMKfnQDmjNLJMJHwZnXS6lEswdql_NikVNlY94YeEqh2,adminnya mahal,5,0,3.2.0,2023-08-25 03:21:58,"Hi TIX Hunter, biaya layanan Rp4.000 adalah biaya resmi yang sudah termasuk pajak. Terima kasih atas saran Anda untuk meningkatkan kualitas kami. Jika Anda memiliki pertanyaan dan saran lainnya, Anda dapat menghubungi kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-25 03:26:43,3.2.0,positif,adminnya mahal
a4417fb7-8539-4347-ab40-74143814690e,Wydaa Nh (26),https://play-lh.googleusercontent.com/a/ACg8ocI7smtH4x_YoskM7I48NdozaKUcdBy05mwJRxt-SQq4mQt5jw=mo,ga bisa liat videoo,1,0,,2023-08-25 02:57:39,"Hi TIX Hunter, mohon maaf atas ketidaknyamanannya. Untuk hal tersebut, mohon berkenan install ulang aplikasi TIX ID Anda, lalu lakukan clear cache memory atau restart smartphone Anda. Jika masih terkendala, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-25 03:04:01,,negatif,liat videoo
2e882462-c973-4c10-b2b5-12d70ea50296,Ndahh Mns,https://play-lh.googleusercontent.com/a-/ALV-UjVgzcc3CojyP4wHRHiS7JuIrxBo31dshuBt-OlLq6u-6jWS_jw,Ga bisa nonton trailer nya duluu anehh ga kaya dulu,3,0,2.3.0,2023-08-24 09:31:16,"Hi TIX Hunter, saat ini Anda sudah dapat menonton trailer kembali di aplikasi TIX ID. Silahkan update aplikasi TIX ID Anda ke versi terbaru dan silahkan coba kembali. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-24 09:38:21,2.3.0,netral,nonton trailer duluu anehh kaya dulu
9bd16afa-6f5a-4d25-a682-41654fb75e43,Aswin Dai,https://play-lh.googleusercontent.com/a-/ALV-UjXfOYqXUbRbkn3LNG8Qf7IStXmPb_p5qkkjhv-5oD11j3CXiw,terbaik memang,5,0,3.2.0,2023-08-24 06:47:43,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-24 06:53:49,3.2.0,positif,baik memang
114f72e0-6873-4966-aa1b-87b3824e7ed7,BangAyip Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjVx8S-XKK5MSGoc3XXHK710IUuMo-LPgv6KVrk2BqxmfyC25y0,makin mudah,5,0,3.2.0,2023-08-24 03:51:29,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-24 03:56:52,3.2.0,positif,makin mudah
3f21fe9d-823c-4018-9974-9fa895c4fd02,Cistorius Afang,https://play-lh.googleusercontent.com/a-/ALV-UjW6x1tGoyRZUSnWCbeHBol3S5C0J8u4rYeATwrCqFwnVbJrAdY,"apaan si tix foodnya gk bsa pakai , anehh udh jam 2 sore masi diblg blm buka f&b nya lawakkk",2,0,3.0.0,2023-08-23 09:08:25,"Hi TIX Hunter, mohon maaf atas ketidaknyamanannya. Untuk hal tersebut, mohon berkenan install ulang aplikasi TIX ID Anda lalu clear cache memory atau restart smartphone Anda. Jika masih terkendala, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-23 09:14:57,3.0.0,negatif,apa si tix foodnya bsa pakai anehh jam sore mas diblg buka fb lawakkk
593cd434-2466-41a1-a192-fbafda08bc66,Ari Nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjUlevBcQoPWp9Rezl9BvmtNVjqDIWoaGGxYZZfZQCL3bX1nuSqg,"MANTAP, tapi lebih mantab lagi kalau pembayaran tiketnya bisa via bank BCA, ovo, gojek, dll.",4,0,3.1.1,2023-08-23 05:30:21,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-23 05:40:36,3.1.1,positif,mantap lebih mantab bayar tiket via bank bca ovo gojek dll
5efffabe-8fa4-4001-abeb-c0185c4eae08,Sisil Prisilia,https://play-lh.googleusercontent.com/a-/ALV-UjWP0CuxraejQVzza9UWEp6dG_pq0fz0IDcWuqK3RA1AMP8MI708,🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟,5,0,3.2.0,2023-08-23 04:04:33,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-23 04:08:41,3.2.0,positif,
a5a5ea4b-a6eb-496e-9d7c-88606a8ee470,Rio Hibpratama,https://play-lh.googleusercontent.com/a-/ALV-UjX-IzxPHxzJ_dx35KlxQ5-ylR3mgJTcz0iucSkhIrEqlC3gMSw,Joss dan ngecroot,5,0,3.1.1,2023-08-21 09:13:10,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-21 09:17:29,3.1.1,positif,joss ngecroot
1f8436c3-6edb-4a7f-b21e-3a46dbc3e28a,Wahyu Muadi,https://play-lh.googleusercontent.com/a/ACg8ocItye8ZFi5vNCqA6eOnlZ7tlGyfsy6XWUigV2cP36Ky9dTK=mo,"Kenapa tidak bisa melihat trailer nya, dulu bisa kenapa sekarang tidak bisa, kesalahan saat memutar di YouTube keterangan nya seperti itu. Kembalikan ke versi dulu saja , tidak usah di update kalau hasilnya lebih jelek.",1,37,3.1.1,2023-08-21 05:17:06,"Hi TIX Hunter, mohon maaf atas ketidaknyamanannya. Kami telah mengetahui perihal kendala tersebut dan saat ini telah ditangani oleh tim terkait. Mohon berkenan menunggu informasi terbaru dari kami atau hubungi kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-21 05:21:15,3.1.1,negatif,kenapa lihat trailer dulu kenapa sekarang salah putar youtube terang seperti kembali versi dulu usah update hasil lebih jelek
ca41a569-7814-4161-a3bc-aaee8caca375,Fikri Muhammad,https://play-lh.googleusercontent.com/a-/ALV-UjWOT_lBdv067NMqsQPLnZWK3xMa08jLUUcLHzB7TD74HmBWrB_G,"Royaltix ga berguna, ga bisa ditukar",2,0,3.1.1,2023-08-20 09:53:51,"Hi TIX Hunter, perihal penukaran poin LoyalTIX saat ini sudah tersedia. Silahkan lakukan pengecekan pada aplikasi TIX ID di halaman Reward LoyalTIX. Untuk info lengkap silahkan kunjungi link https://promo.tix.id/ProgramLoyaltix.html, atau dapat menghubungi kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-20 10:17:16,3.1.1,negatif,royaltix guna tukar
cc6891a4-e2b4-430e-870a-ff660e06ab1f,PUTRI RAHMADINI,https://play-lh.googleusercontent.com/a/ACg8ocL3DHsOfut9QnRPELhxitS1iu5Dq47Bt7M4N-mOL-2TDIp8PCc=mo,Sangat membantu dalam pembelian tiket bioskop,5,1,3.2.0,2023-08-19 13:32:34,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-20 05:08:56,3.2.0,positif,bantu beli tiket bioskop
2c3aa08e-4d20-4d0a-a36a-dd2b58ac21a8,miko miko,https://play-lh.googleusercontent.com/a/ACg8ocJHedQu3N8_fdywHE1qas6YzrOhtEHpYZZ4WyHKrGGIcoLLQw=mo,Tambah tambah promo nya om,5,0,2.3.0,2023-08-19 11:05:52,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-20 05:03:58,2.3.0,positif,tambah tambah promo om
0f01b10f-5102-4120-9b82-778e68ef8f91,mifta ul Husna,https://play-lh.googleusercontent.com/a-/ALV-UjWYOlyRo4p7S3RQQRb3iWoAFh5MFwowt3ymE7u8IVWsP7ZGrHo_,tolong dong buat pembayaran nya bisa pake gopay juga,5,0,2.3.0,2023-08-19 08:24:56,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Rina",2023-08-19 08:31:05,2.3.0,positif,tolong dong buat bayar pake gopay juga
fcf63503-7b4f-440a-b7e1-660503b11827,Suci Rahmawati,https://play-lh.googleusercontent.com/a-/ALV-UjV7W8_KlE48TuAOrbHPO6a2qSEtojofFlXDWawnzU0JbACrG7If,bagus aplikasi nya Jd ga usah antri2 Lg beli ticket nonton bioskop 😁,5,1,3.1.1,2023-08-19 06:01:06,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Rina",2023-08-19 06:11:36,3.1.1,positif,bagus aplikasi jd usah antri lg beli ticket nonton bioskop
0b83972f-3728-438b-8ef7-e5d2ae0bacdf,Onstorei Id,https://play-lh.googleusercontent.com/a-/ALV-UjUeK1kjuIfESHHPJPiyzXYNrs6IOmwIR94DtcmFOA8zoaolDDq3,Sangat mudah ketika malas ngantri,5,1,3.1.1,2023-08-17 05:23:45,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-17 06:00:45,3.1.1,positif,mudah ketika malas ngantri
f62cfe71-00c5-44b1-9d7e-580b3d86ec9c,Sisca Hadi,https://play-lh.googleusercontent.com/a/ACg8ocKgjQ1TZ3nCQgA17sCAXZWZN7YU85ENIJeS-XW2U9S7YArsQA=mo,Selalu syuka . Heheheh,5,0,3.1.1,2023-08-17 04:54:39,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-17 06:00:46,3.1.1,positif,selalu syuka heheheh
3565590f-e65f-47e8-88f4-2361c9152029,Dafa Alfarel fadilah,https://play-lh.googleusercontent.com/a-/ALV-UjUXJ3-n8rA68qXohS4VAUR7gF0flTGRoJXwm1iiGpBTOeRT-jg,Apalah ni aplikasi metode nya gk bisa ovo/gopay harus banget pake dana,2,0,3.1.1,2023-08-17 01:48:10,"Hi TIX Hunter, terima kasih atas review & saran yang diberikan. Tentunya akan menjadi pertimbangan kami kedepannya. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di bioskop kesayangan Anda. Jika memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-17 05:58:58,3.1.1,negatif,apa ni aplikasi metode ovogopay harus banget pake dana
a7da7ae2-9054-46b7-b2f9-193fd8e2b062,Erwin Sidik,https://play-lh.googleusercontent.com/a-/ALV-UjVoUOH7164SlHU4EcwlthsfrFvqECr202rndFFPet4kbO5V9nIh,"Kok tampilan nya kayak begitu ya sekarang? Udah Gak bisa pesen tiket lagi kah? Tolong kembalikan ke tampilan seperti dulu yg mudah di akses, sekarang tampilan nya gak banget, gak ada tampilan film apa aja yg sedang tayang, trus gak bisa cari lokasi bioskop nya jadi udah gak bisa pesen tiket lagi di app ini? Ya udah saya install aja klo gitu.",1,14,3.1.1,2023-08-16 12:33:00,"Hi TIX Hunter, saat ini Anda sudah dapat menggunakan kembali aplikasi TIX ID. Silahkan Anda dapat refresh terlebih dahulu aplikasi TIX ID dan silahkan mencoba kembali, Jika masih terkendala, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Miko",2023-08-16 14:03:29,3.1.1,negatif,kok tampil kayak begitu ya sekarang udah gak sen tiket kah tolong kembali tampil seperti dulu mudah akses sekarang tampil gak banget gak ada tampil film apa tayang trus gak cari lokasi bioskop jadi udah gak sen tiket app ya udah install klo gitu
0c802b5e-b133-4d88-ac46-d6177557d6a9,Rizky Priandika,https://play-lh.googleusercontent.com/a/ACg8ocKe4my8hShmHXcBsZ8Qb5RVKfdCReH4CbtDGWKGnN7yJTdRlw=mo,Like,5,0,2.3.1,2023-08-16 12:01:41,"Hi TIX Hunter, thank you for your review. And hopefully, TIX ID can be your favorite choice to buy movie tickets at your favorite cinema. If you have any questions, please contact our Customer Service e-mail at help@tix.id. Thank you/ Miko",2023-08-16 12:11:52,2.3.1,positif,like
1046d572-538e-4bf5-a483-092fc264bfc7,Teguhh Saputra,https://play-lh.googleusercontent.com/a/ACg8ocIAbQ9Lk3AVGRIE-LyvTuNEy9RQU56TCEyLyTC9FSCgW71TLg=mo,mudah di gunakan...👍🏼,5,0,3.2.0,2023-08-16 09:05:45,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-16 09:08:44,3.2.0,positif,mudah guna
d85d2197-ef88-4aba-b89c-87d81b2b88c1,Gentah Babay,https://play-lh.googleusercontent.com/a-/ALV-UjWZPoVi1pbg--jOLnd6APnVu6OBWx7ExSmq7d39qkKsun1osNo,Kenapa beberapa hari ini tidak bisa terbuka aplikasi-nya?,1,0,3.1.1,2023-08-16 04:10:36,"Hi TIX Hunter, mohon maaf atas ketidaknyamanannya. Untuk hal tersebut, mohon berkenan update aplikasi TIX ID Anda ke versi terbaru lalu clear cache memory atau restart smartphone Anda. Jika masih terkendala, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-16 04:17:18,3.1.1,negatif,kenapa beberapa hari buka aplikasi
b33f63f4-8421-47ad-af17-4114f2be14be,ZaynFayyad Alfarendra,https://play-lh.googleusercontent.com/a/ACg8ocLhF2pKtRHqcnJkcvhrFDd7jrdUDkeBVhTkFoOzHlbKyczLeQ=mo,Sangat bagusss,5,0,3.1.1,2023-08-15 06:20:12,"Hi TIX Hunter, terima kasih atas review yang diberikan. Semoga TIX ID bisa menjadi pilihan utama untuk pembelian tiket nonton di jaringan bioskop kesayangan Anda. Jika Anda memiliki pertanyaan lainnya, mohon berkenan untuk menghubungi Customer Service kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-15 06:26:16,3.1.1,positif,bagusss
6c22bf39-5f7b-4cbd-a00a-650958164ab2,Lailatul Linary,https://play-lh.googleusercontent.com/a-/ALV-UjUa8_Ya1o3pyV2IlA7VtKM_ILU4CTLQypF4JWNqar0KASOsqQs,"Tgl 11 kmren beli tiket di tix id, jdwal nnton jam 19:20,dan kita nyampe bioskop 19:50 jdi telat stngah jam krna ada kndala dijalan,dan pas mau scan tiket aplikasi tdk bisa dbkak krna lg maintenance,dan saya jga nga pernh ss tiket atau dowload ,biasnya lngsung dri aplikasi aja,kita minta solusi ke xxi dan mereka ng bisa krna harus hub pihak tix id,dan respon pihak tix id jga lama,akhirna smpai film slsai kita nga bisa nnton krna aplikasi nga bisa dibukak,jjur kcwa bngt krna sldo nga bisa drefund",1,2,3.1.1,2023-08-14 15:06:40,"Hi TIX Hunter, kami mohon maaf atas ketidaknyamanan yang Anda alami. Mohon berkenan mengirimkan detailnya kepada kami melalui email di help@tix.id. Terima kasih/Bagas",2023-08-15 02:15:44,3.1.1,negatif,tgl kmren beli tiket tix id jdwal nnton jam nyampe bioskop jdi telat stngah jam krna ada kndala dijalandan pas mau scan tiket aplikasi dbkak krna lg maintenancedan jga nga pernh ss tiket dowload bias lngsung dri aplikasi ajakita minta solusi xxi ng krna harus hub pihak tix iddan respon pihak tix id jga lamaakhirna smpai film slsai nga nnton krna aplikasi nga dibukakjjur kcwa bngt krna sldo nga drefund
